0.0963044 0.0923654 0.0961306 0.146222 0.248494 0.414552 0.371733 0.257997 
0.0658427 0.0811207 0.0765669 0.12334 0.240202 0.40523 0.385343 0.23839 
0.0866526 0.0899832 0.0997236 0.147223 0.281474 0.411591 0.36125 0.244874 
0.0919821 0.081183 0.120085 0.150796 0.247093 0.423693 0.355491 0.279599 
0.0884163 0.072392 0.104824 0.162866 0.269644 0.399302 0.37146 0.268668 
0.083551 0.0886054 0.111716 0.144481 0.231775 0.412773 0.383383 0.254543 
0.0768608 0.0853937 0.0999091 0.136156 0.239686 0.406765 0.376143 0.263687 
0.0847713 0.0864563 0.109203 0.153582 0.28965 0.392808 0.368071 0.277344 
0.0871815 0.081669 0.0840647 0.109611 0.231906 0.446393 0.343147 0.227502 
0.0900336 0.0834962 0.1017 0.155974 0.265301 0.405442 0.364945 0.258979 
0.111507 0.0868069 0.0988752 0.162813 0.271022 0.365223 0.402245 0.278714 
0.0774052 0.083478 0.105382 0.136535 0.233628 0.431051 0.348239 0.24118 
0.0725858 0.0786277 0.0860219 0.132443 0.225906 0.400637 0.358498 0.264354 
0.0691729 0.0929524 0.0934735 0.136191 0.243007 0.410071 0.375795 0.249054 
0.0819776 0.0973343 0.1015 0.156531 0.273941 0.39984 0.37323 0.253557 
0.0985263 0.0945173 0.11435 0.181726 0.283166 0.350627 0.386028 0.291519 
0.0747112 0.0741762 0.0856124 0.119125 0.194692 0.416736 0.372212 0.242905 
0.0784142 0.076357 0.118584 0.189133 0.297071 0.399037 0.373681 0.266278 
0.0872535 0.107367 0.10796 0.163257 0.250254 0.422183 0.365113 0.264157 
0.0783274 0.0769052 0.109668 0.143205 0.232874 0.417769 0.361477 0.27294 
0.0913506 0.0660842 0.0910946 0.121271 0.183178 0.417124 0.370077 0.240355 
0.0678719 0.0789796 0.0973703 0.147722 0.248543 0.384801 0.365765 0.27947 
0.0664261 0.0868482 0.0873236 0.128177 0.239761 0.396517 0.378733 0.248062 
0.0817106 0.109138 0.0991249 0.165008 0.260191 0.376917 0.392906 0.28747 
0.087364 0.0719115 0.0933674 0.158374 0.247093 0.420494 0.35995 0.264398 
0.0720087 0.080869 0.0838284 0.137721 0.238929 0.411958 0.368961 0.243005 
0.0771612 0.0843062 0.083529 0.139568 0.252294 0.4402 0.334197 0.264439 
0.0876199 0.0817788 0.0952166 0.151861 0.277553 0.37905 0.337818 0.313044 
0.0699574 0.0741656 0.0779612 0.117971 0.221973 0.395485 0.375581 0.250757 
0.0636598 0.0938634 0.09206 0.120723 0.194283 0.405531 0.386673 0.222366 
0.0789076 0.0912252 0.0992159 0.146967 0.268397 0.391221 0.383766 0.238283 
0.0798532 0.0863483 0.109154 0.148711 0.272321 0.401288 0.34974 0.292928 
0.0645041 0.0817212 0.0969282 0.123971 0.187967 0.455568 0.350051 0.213096 
0.0868069 0.0965764 0.106049 0.135685 0.259691 0.373082 0.394143 0.245512 
0.0795112 0.0807759 0.0973523 0.142945 0.291687 0.391247 0.373863 0.268369 
0.112421 0.0913048 0.103986 0.12778 0.206216 0.404583 0.40093 0.239183 
0.0986323 0.0920138 0.126414 0.167853 0.239606 0.434771 0.328839 0.271898 
0.0707013 0.0856605 0.0913172 0.143219 0.263981 0.40988 0.365416 0.272044 
0.0699523 0.0620837 0.0871505 0.129115 0.201795 0.411819 0.368343 0.260252 
0.0762606 0.0764677 0.082038 0.136029 0.238071 0.392047 0.36859 0.260955 
0.0769084 0.0901296 0.0906656 0.148334 0.257299 0.392392 0.395836 0.246337 
0.0833485 0.0901904 0.0915989 0.144524 0.252941 0.414567 0.366469 0.261175 
0.0854114 0.0905608 0.100565 0.135527 0.220269 0.433774 0.359156 0.256431 
0.0812921 0.086619 0.104213 0.159861 0.271678 0.418207 0.358333 0.260807 
0.0816374 0.0847117 0.105966 0.154647 0.262101 0.400855 0.382528 0.245482 
0.0774781 0.081558 0.102005 0.153989 0.271786 0.386646 0.368617 0.267463 
0.0778821 0.0691716 0.0660785 0.129554 0.202882 0.453815 0.358876 0.205878 
0.0973721 0.0850352 0.117366 0.154678 0.229516 0.413166 0.369427 0.270665 
0.0909037 0.0918079 0.105894 0.145582 0.261964 0.411396 0.375331 0.241713 
0.0831412 0.0794088 0.0875101 0.152197 0.219446 0.43861 0.353704 0.246316 
0.0892227 0.106323 0.0887321 0.152757 0.272639 0.381946 0.372196 0.272476 
0.0816003 0.0859241 0.0881873 0.141293 0.24627 0.402127 0.383052 0.252388 
0.0775255 0.0827147 0.0975222 0.130029 0.217083 0.414127 0.363524 0.255606 
0.0791517 0.100642 0.0955871 0.130643 0.26226 0.368594 0.408069 0.260754 
0.084537 0.0858059 0.0907152 0.12638 0.169721 0.462922 0.357098 0.209851 
0.0868293 0.0790271 0.0856231 0.151651 0.240651 0.423941 0.362492 0.237638 
0.0673426 0.0644461 0.0763493 0.105178 0.190188 0.437679 0.347309 0.214408 
0.0734024 0.0663149 0.0694655 0.0993451 0.176229 0.449891 0.340128 0.202634 
0.0725066 0.0857505 0.0869382 0.128651 0.249258 0.381772 0.384912 0.259519 
0.081256 0.100505 0.100625 0.127734 0.190891 0.426611 0.375688 0.229288 
0.0771158 0.0739923 0.0917154 0.128611 0.254415 0.407874 0.346098 0.273842 
0.105413 0.105434 0.104708 0.159352 0.250437 0.429011 0.356379 0.268078 
0.0790077 0.0770303 0.0892163 0.152447 0.241154 0.39951 0.368351 0.282279 
0.0799132 0.090043 0.0915961 0.122286 0.219864 0.372724 0.397319 0.265437 
0.0733962 0.0666282 0.0736549 0.0989239 0.183559 0.4798 0.322769 0.203194 
0.0649787 0.0720915 0.0625971 0.0940537 0.166398 0.420693 0.377961 0.213673 
0.0602251 0.081387 0.0997071 0.145517 0.28531 0.422144 0.366721 0.227402 
0.099272 0.090151 0.113054 0.139876 0.247565 0.419072 0.350817 0.268327 
0.0714151 0.089791 0.100023 0.160653 0.248773 0.420036 0.372385 0.269968 
0.0876082 0.07646 0.119112 0.166275 0.277192 0.401441 0.377885 0.266673 
0.0959085 0.0986796 0.0882596 0.135945 0.22394 0.43142 0.402585 0.213476 
0.0785573 0.0774319 0.0796068 0.153375 0.274223 0.376472 0.379583 0.263989 
0.0852663 0.0804741 0.101346 0.141588 0.287984 0.402163 0.350363 0.293809 
0.068675 0.059165 0.0784324 0.119265 0.205764 0.438702 0.35622 0.223354 
0.0732097 0.0855056 0.0873394 0.122801 0.244089 0.412192 0.3728 0.24854 
0.093196 0.0798193 0.101608 0.146454 0.25481 0.416849 0.379316 0.2465 
0.0705123 0.0715846 0.0955253 0.123143 0.252854 0.417686 0.348102 0.266206 
0.0702645 0.096611 0.0975186 0.141892 0.278901 0.4197 0.350142 0.25698 
0.0741985 0.080453 0.101097 0.145191 0.252362 0.429755 0.359844 0.235199 
0.0781037 0.0922542 0.0926729 0.126822 0.261555 0.39896 0.370728 0.252246 
0.0804542 0.0780193 0.0895509 0.112275 0.20672 0.409311 0.382736 0.260514 
0.074867 0.0755368 0.108868 0.133692 0.263923 0.391973 0.375428 0.261387 
0.0962226 0.090775 0.0900983 0.128429 0.206307 0.446721 0.360152 0.243658 
0.0698366 0.0828505 0.083936 0.106087 0.180486 0.414546 0.387079 0.238026 
0.0826253 0.0918119 0.0826045 0.14279 0.22301 0.449507 0.318404 0.311461 
0.061132 0.0794323 0.0887507 0.137065 0.253601 0.42238 0.357768 0.265605 
0.0695375 0.0751927 0.095845 0.139378 0.208294 0.430648 0.361684 0.242415 
0.07469 0.0810132 0.103245 0.14445 0.285521 0.400718 0.355526 0.26929 
0.10362 0.0830078 0.09518 0.131025 0.203079 0.475587 0.335125 0.210848 
0.0656919 0.0815848 0.0839828 0.130247 0.235735 0.429071 0.374409 0.225354 
0.0901195 0.0794448 0.107097 0.146448 0.258675 0.420981 0.370302 0.238464 
0.0808219 0.0873297 0.0831646 0.132266 0.207966 0.451373 0.359312 0.221281 
0.0985609 0.0849731 0.101045 0.170531 0.25942 0.389076 0.393681 0.25391 
0.0820907 0.0804012 0.108428 0.161356 0.238762 0.459389 0.328533 0.278125 
0.101465 0.0692937 0.0904095 0.140354 0.257298 0.398639 0.372094 0.260287 
0.0776231 0.0860304 0.0980094 0.120644 0.21807 0.431235 0.34276 0.250016 
0.0932954 0.0733019 0.0988241 0.136288 0.278734 0.411402 0.360613 0.270823 
0.0846227 0.0829872 0.0760867 0.119653 0.229084 0.448836 0.365602 0.212965 
0.0708725 0.0839932 0.109845 0.127275 0.267097 0.439056 0.347656 0.26884 
0.0837244 0.0819745 0.10268 0.145749 0.240556 0.427769 0.353357 0.26295 
0.075302 0.0910008 0.106478 0.157188 0.29496 0.396285 0.380549 0.255742 
0.0840771 0.103392 0.0935958 0.14834 0.227839 0.402519 0.393866 0.234737 
0.0810301 0.0764121 0.109071 0.142373 0.279746 0.399815 0.36838 0.271107 
0.0736948 0.0897128 0.118701 0.15304 0.254827 0.437201 0.375066 0.247501 
0.0853802 0.0686737 0.0947099 0.155266 0.277841 0.396595 0.382438 0.235888 
0.0734028 0.0810249 0.0954466 0.109878 0.254723 0.423498 0.358761 0.242913 
0.0703684 0.0723403 0.10306 0.139891 0.296466 0.379953 0.380589 0.268856 
0.0791268 0.0738578 0.0813072 0.116782 0.214902 0.405262 0.395462 0.231187 
0.0706507 0.0810074 0.0919708 0.143123 0.246242 0.399506 0.389131 0.243577 
0.0728087 0.089669 0.109382 0.151664 0.26888 0.404137 0.364689 0.265576 
0.069726 0.0751325 0.0890157 0.139224 0.232532 0.402844 0.390485 0.234994 
0.0839665 0.0863278 0.0864784 0.112678 0.22345 0.436183 0.375137 0.234981 
0.0872271 0.0787613 0.106622 0.137583 0.272919 0.377851 0.397574 0.264228 
0.0698362 0.111812 0.092904 0.153285 0.284439 0.389334 0.367997 0.273728 
0.0677462 0.0558731 0.0586114 0.0851037 0.166664 0.458153 0.325077 0.214049 
0.0633927 0.0751495 0.110452 0.136074 0.266141 0.375545 0.390235 0.25998 
0.0667688 0.0738896 0.103958 0.12993 0.213966 0.44366 0.346911 0.257805 
0.0976507 0.100166 0.108678 0.155745 0.31934 0.410589 0.350085 0.269261 
0.0632652 0.0619042 0.0942489 0.172267 0.324567 0.374061 0.384414 0.264207 
0.0734933 0.104101 0.100178 0.13949 0.2566 0.415709 0.373965 0.262544 
0.09322 0.0867478 0.115256 0.152621 0.263337 0.387505 0.394221 0.263685 
0.0721727 0.0871003 0.0836164 0.12715 0.202131 0.413618 0.374284 0.27062 
0.0817666 0.0899951 0.095667 0.146604 0.238873 0.407628 0.360739 0.282251 
0.0817189 0.087341 0.114734 0.187621 0.294865 0.38978 0.365994 0.292951 
0.0942959 0.0848471 0.120026 0.15501 0.277843 0.425445 0.36508 0.244421 
0.0839381 0.0659634 0.079365 0.112922 0.177433 0.422168 0.387306 0.230832 
0.0766382 0.0915096 0.0957133 0.137677 0.222027 0.449827 0.352574 0.230018 
0.0594825 0.0696306 0.0907694 0.140692 0.257324 0.367609 0.391624 0.249954 
0.0788618 0.0707773 0.0760665 0.11738 0.211552 0.420388 0.369909 0.240131 
0.0817421 0.0817354 0.0814673 0.113915 0.19405 0.450441 0.346483 0.213836 
0.0934225 0.0881734 0.109617 0.141097 0.294191 0.385099 0.373676 0.265225 
0.0766507 0.0862564 0.0982244 0.122254 0.276856 0.420737 0.362078 0.237669 
0.093032 0.0903094 0.105343 0.146113 0.251384 0.410828 0.362445 0.264849 
0.0812858 0.0903501 0.119272 0.145231 0.283183 0.373046 0.377546 0.275451 
0.0975005 0.0778316 0.0894794 0.129389 0.244962 0.410995 0.363082 0.254675 
0.0695428 0.0972248 0.10363 0.146721 0.260989 0.441785 0.338443 0.267448 
0.0794418 0.0810955 0.108995 0.164167 0.275914 0.39213 0.364408 0.26719 
0.0965597 0.092906 0.0943545 0.140042 0.223419 0.386624 0.380833 0.292269 
0.082133 0.0804453 0.091769 0.145971 0.223798 0.416844 0.388222 0.221322 
0.079264 0.0812649 0.095516 0.138201 0.25731 0.395547 0.403157 0.232838 
0.0733173 0.0929796 0.115131 0.14726 0.265166 0.450143 0.344386 0.254103 
0.0845428 0.0867221 0.0922951 0.139141 0.277299 0.414636 0.366992 0.251109 
0.0741105 0.0780667 0.0769954 0.0961308 0.196189 0.435334 0.338852 0.224213 
0.050181 0.0645126 0.0765523 0.115812 0.205678 0.399141 0.357713 0.246593 
0.0656782 0.0867534 0.0893633 0.14229 0.271302 0.419949 0.343346 0.264835 
0.0900525 0.0990643 0.0847616 0.185517 0.288197 0.364657 0.371744 0.281724 
0.0690112 0.077423 0.0805583 0.12382 0.216466 0.427698 0.362402 0.228954 
0.0796898 0.0901209 0.108966 0.154176 0.258273 0.415121 0.350273 0.290468 
0.0869492 0.0906291 0.119057 0.153411 0.287648 0.404982 0.355864 0.296859 
0.0724334 0.0915661 0.112505 0.15995 0.259883 0.436149 0.350173 0.281134 
0.0823224 0.0971814 0.111437 0.132701 0.253265 0.406067 0.355267 0.27016 
0.0597016 0.0960497 0.11052 0.160724 0.254111 0.41811 0.372543 0.256783 
0.0708549 0.089234 0.0821714 0.138272 0.255925 0.363265 0.408057 0.249051 
0.0885699 0.0793353 0.0892648 0.125489 0.249212 0.385527 0.387423 0.259288 
0.0691416 0.0976558 0.098118 0.121703 0.236792 0.377348 0.37986 0.277127 
0.0682133 0.0711229 0.099165 0.145796 0.254408 0.428785 0.3612 0.25803 
0.0911172 0.0767426 0.0938557 0.160904 0.241239 0.444176 0.355023 0.238154 
0.0805979 0.0714116 0.0921268 0.127378 0.242729 0.404215 0.378014 0.257751 
0.0641029 0.0834131 0.0824217 0.111731 0.234759 0.393765 0.36557 0.259995 
0.0842924 0.0798597 0.0903765 0.138798 0.256879 0.407867 0.369283 0.244012 
0.076743 0.0680297 0.0972341 0.13351 0.220608 0.42999 0.366855 0.254792 
0.078184 0.0883195 0.102746 0.156109 0.255283 0.436529 0.363537 0.246016 
0.0874748 0.0852159 0.083684 0.146551 0.250057 0.405944 0.369963 0.255567 
0.0810428 0.088843 0.113327 0.150128 0.29726 0.417781 0.342728 0.284535 
0.0648099 0.0835901 0.100856 0.117733 0.251557 0.418205 0.359565 0.246446 
0.0748521 0.0956657 0.0959036 0.163554 0.277368 0.403629 0.366801 0.274142 
0.0656931 0.0768639 0.108828 0.147131 0.260939 0.429414 0.350773 0.258017 
0.0839574 0.0936699 0.101371 0.123879 0.261043 0.414184 0.362093 0.274986 
0.0727366 0.0845323 0.111321 0.14876 0.265707 0.410567 0.365737 0.261234 
0.0923709 0.0739734 0.089872 0.127267 0.20711 0.427397 0.373068 0.228092 
0.0779368 0.116334 0.123034 0.143781 0.275281 0.408992 0.359561 0.269375 
0.0881045 0.100869 0.0988621 0.163264 0.263306 0.435411 0.362662 0.249386 
0.0987448 0.0894605 0.12587 0.162741 0.265757 0.399096 0.385553 0.266667 
0.0731444 0.0735304 0.0789044 0.125649 0.210996 0.452132 0.334765 0.259364 
0.0736159 0.0918066 0.0942402 0.157917 0.254807 0.393974 0.378939 0.263824 
0.076548 0.0785087 0.107479 0.166433 0.249454 0.427321 0.363867 0.255208 
0.0883485 0.0955555 0.100733 0.138136 0.236762 0.41185 0.35797 0.26609 
0.0954216 0.0855401 0.0943459 0.129933 0.233231 0.406246 0.397171 0.250228 
0.0799063 0.0721776 0.0792336 0.109033 0.201118 0.445553 0.365818 0.205732 
0.0753922 0.0783002 0.100189 0.146548 0.260571 0.428152 0.365606 0.245611 
0.0633467 0.089531 0.111704 0.165164 0.252949 0.421738 0.366627 0.259489 
0.0835723 0.0780838 0.0902846 0.126677 0.238041 0.406164 0.366782 0.265051 
0.0865899 0.0697289 0.0853486 0.134868 0.281401 0.427545 0.3509 0.25193 
0.0886826 0.0742287 0.0873622 0.139972 0.245014 0.377459 0.381535 0.26708 
0.0809828 0.0660737 0.0813733 0.124444 0.220975 0.449018 0.353238 0.233818 
0.104219 0.103178 0.104923 0.168116 0.316371 0.361141 0.378413 0.288277 
0.0848727 0.0835084 0.0963572 0.12363 0.251197 0.403576 0.386679 0.241069 
0.0731635 0.0803414 0.0969149 0.134824 0.246755 0.427719 0.364758 0.234164 
0.0642157 0.0799077 0.105978 0.126936 0.250607 0.409762 0.373783 0.251848 
0.0702318 0.0833478 0.0996514 0.153831 0.262801 0.388631 0.358071 0.286935 
0.0916967 0.0902371 0.0948166 0.14378 0.235889 0.413227 0.381509 0.248496 
0.0813565 0.0757796 0.110979 0.154312 0.29552 0.38632 0.368001 0.258662 
0.0794285 0.0946388 0.105627 0.144562 0.274488 0.422739 0.357286 0.254745 
0.0685455 0.0771904 0.101301 0.116593 0.207515 0.458959 0.336957 0.233324 
0.0694432 0.0839077 0.0962203 0.140715 0.262972 0.390004 0.356769 0.285518 
0.0779257 0.0809156 0.117413 0.168397 0.284689 0.398353 0.372498 0.262477 
0.0938305 0.095248 0.121995 0.152978 0.270309 0.399666 0.383981 0.266607 
0.0967859 0.0703653 0.0939563 0.139359 0.23011 0.399015 0.369527 0.274866 
0.0654461 0.0917271 0.0918652 0.133006 0.286314 0.368294 0.403592 0.26121 
0.0723803 0.0726293 0.103144 0.146672 0.245938 0.418758 0.366783 0.24774 
0.0725651 0.067321 0.104541 0.14164 0.267152 0.415574 0.367496 0.244326 
0.0800562 0.0756115 0.0794445 0.135601 0.239297 0.417539 0.362626 0.244186 
0.0938225 0.0986972 0.105049 0.120224 0.235409 0.421632 0.381689 0.240399 
0.0676925 0.0816868 0.101793 0.154342 0.266237 0.416115 0.35953 0.26659 
0.077621 0.0864529 0.108435 0.172139 0.24825 0.397578 0.376903 0.278408 
0.0858978 0.0877517 0.0896731 0.127946 0.211334 0.431187 0.358665 0.256153 
0.0912282 0.0587737 0.0888689 0.128786 0.198769 0.453311 0.35079 0.240313 
0.0722504 0.0945239 0.0888755 0.130863 0.245824 0.430568 0.352963 0.244045 
0.0857506 0.0912355 0.0922993 0.154325 0.248024 0.414845 0.344608 0.257106 
0.0705011 0.0958826 0.100726 0.131295 0.24994 0.40556 0.373251 0.269189 
0.0713152 0.101754 0.109137 0.139846 0.244654 0.436318 0.365946 0.234205 
0.0901308 0.0839514 0.0974611 0.136051 0.201581 0.408588 0.382229 0.246784 
0.072505 0.0809949 0.087116 0.13701 0.228667 0.395748 0.370708 0.260164 
0.0801371 0.0901184 0.106085 0.140452 0.210875 0.433628 0.337453 0.266713 
0.0750642 0.0961217 0.108717 0.166117 0.290948 0.386208 0.383619 0.271179 
0.108274 0.104951 0.10276 0.16394 0.248012 0.406006 0.387977 0.260921 
0.0795833 0.103243 0.114089 0.151039 0.279546 0.418734 0.366951 0.255289 
0.0751632 0.0794916 0.100528 0.145562 0.243618 0.399707 0.38623 0.256286 
0.0760657 0.0734585 0.0886554 0.131436 0.226665 0.409269 0.369245 0.243476 
0.071761 0.078668 0.0926446 0.114932 0.193105 0.409423 0.38157 0.23014 
0.0672744 0.0910647 0.1028 0.130208 0.275497 0.388651 0.373071 0.266482 
0.0848956 0.0833392 0.111261 0.17291 0.248444 0.41212 0.364549 0.252135 
0.0460183 0.0950703 0.0954369 0.146255 0.286011 0.384615 0.366464 0.282454 
0.0885793 0.07643 0.0757898 0.120437 0.191504 0.433535 0.37865 0.223852 
0.0803149 0.0898246 0.0951705 0.143836 0.282331 0.372713 0.376052 0.284663 
0.0967811 0.0690618 0.0906528 0.132463 0.233775 0.401363 0.384973 0.245806 
0.0941072 0.0862772 0.095864 0.129398 0.224124 0.410256 0.370729 0.25814 
0.0784645 0.0704754 0.0960417 0.143103 0.256224 0.407456 0.385376 0.237326 
0.0924792 0.0813642 0.111774 0.154604 0.26163 0.386909 0.38188 0.26922 
0.0635202 0.0824986 0.103412 0.151202 0.296341 0.389411 0.364788 0.282313 
0.0832791 0.0817544 0.093603 0.110686 0.193863 0.445516 0.35461 0.205783 
0.072238 0.0802679 0.0969916 0.119556 0.216756 0.440175 0.356089 0.216359 
0.0961089 0.0977099 0.114946 0.180655 0.282823 0.40183 0.369548 0.283636 
0.0798395 0.0873165 0.0992429 0.147919 0.253122 0.415166 0.372787 0.25156 
0.0860578 0.0771969 0.104334 0.157567 0.269325 0.392388 0.397544 0.245999 
0.0768281 0.0955027 0.110317 0.151935 0.251638 0.400582 0.367933 0.275029 
0.076941 0.0728714 0.0915877 0.149094 0.219466 0.418664 0.371101 0.253567 
0.0642397 0.0775181 0.0937658 0.126982 0.2125 0.454007 0.3396 0.23582 
0.0865554 0.0806452 0.0870737 0.135609 0.263931 0.430601 0.346644 0.257244 
0.0715181 0.0867695 0.0906076 0.136958 0.24234 0.423131 0.359078 0.239232 
0.0758263 0.0840202 0.10828 0.157751 0.264559 0.402473 0.362392 0.267089 
0.0699274 0.0739725 0.0766418 0.115884 0.185576 0.448426 0.345287 0.230987 
0.0665991 0.0894511 0.101304 0.149592 0.287347 0.435033 0.359232 0.238975 
0.0865265 0.0815594 0.118568 0.14182 0.258535 0.410575 0.379197 0.276861 
0.0585739 0.0870805 0.0981536 0.138923 0.22306 0.418856 0.368394 0.271983 
0.0965296 0.108166 0.102117 0.139293 0.263494 0.403088 0.356692 0.274797 
0.0835745 0.0883722 0.095808 0.157028 0.292531 0.397068 0.36992 0.267982 
0.0728148 0.0770692 0.0977137 0.134347 0.256522 0.430023 0.356707 0.25079 
0.0718476 0.0891315 0.0923497 0.143582 0.263183 0.426327 0.368791 0.237273 
0.0787438 0.069527 0.102599 0.145016 0.242314 0.409605 0.374146 0.280216 
0.0766581 0.107272 0.106429 0.15394 0.265218 0.378454 0.405857 0.234708 
0.0870758 0.0873201 0.106977 0.152391 0.270367 0.378455 0.386473 0.26814 
0.06371 0.0786608 0.0905445 0.122832 0.229776 0.432216 0.371801 0.22693 
0.0561336 0.0945266 0.096889 0.139833 0.240328 0.427734 0.346409 0.26865 
0.0830294 0.0760778 0.074403 0.103511 0.179196 0.476347 0.343141 0.197854 
0.0598561 0.0936019 0.11086 0.130834 0.267589 0.419999 0.360873 0.253915 
0.0765878 0.0686846 0.118423 0.147831 0.30223 0.349691 0.396951 0.281212 
0.0679795 0.0827029 0.0963271 0.17095 0.280988 0.36625 0.372459 0.285748 
0.075239 0.0672942 0.0733637 0.102141 0.175755 0.442568 0.35328 0.216288 
0.0700068 0.0696059 0.0786739 0.108259 0.201892 0.445608 0.360353 0.210759 
0.0918359 0.0660673 0.0865433 0.123248 0.210535 0.467747 0.343905 0.230565 
0.0704202 0.0735742 0.100576 0.148518 0.258541 0.41001 0.363277 0.243346 
0.0751985 0.0973168 0.125444 0.142374 0.26934 0.366044 0.380611 0.272944 
0.0786502 0.101876 0.117993 0.152555 0.271544 0.377689 0.387865 0.27172 
0.0869546 0.0749535 0.107303 0.129212 0.23259 0.445115 0.339032 0.216682 
0.0660664 0.0677337 0.0888016 0.112733 0.224035 0.447854 0.341926 0.241445 
0.0862805 0.0694202 0.0797781 0.121566 0.219791 0.445909 0.362247 0.21596 
0.072577 0.0803385 0.081428 0.142499 0.223681 0.411664 0.364692 0.237584 
0.0824636 0.0771465 0.0985553 0.139657 0.244974 0.419394 0.364756 0.250514 
0.0765292 0.0939414 0.108549 0.149563 0.282455 0.405227 0.354349 0.278308 
0.071642 0.0723287 0.102205 0.134638 0.213763 0.43408 0.36047 0.245079 
0.0788523 0.0846831 0.0783107 0.141252 0.229275 0.396688 0.366143 0.275588 
0.0783107 0.0796322 0.0838344 0.121931 0.237288 0.406735 0.39079 0.224948 
0.0677576 0.0929262 0.0982746 0.132274 0.253279 0.408562 0.368375 0.259466 
0.0983332 0.0776305 0.101031 0.159798 0.239943 0.43635 0.352452 0.250587 
0.095783 0.0849051 0.106852 0.147878 0.225943 0.451911 0.348595 0.253706 
0.0826847 0.103639 0.105335 0.12687 0.251721 0.3798 0.409592 0.247691 
0.0760637 0.087437 0.0971115 0.130007 0.229106 0.418603 0.381974 0.229975 
0.0689635 0.0747437 0.0998443 0.125434 0.237711 0.438751 0.357854 0.25217 
0.0973311 0.0865465 0.0801104 0.118997 0.185074 0.446129 0.38131 0.20709 
0.0782495 0.0856655 0.0861354 0.133046 0.236425 0.426967 0.367573 0.241206 
0.0812192 0.0876227 0.0856728 0.152142 0.258347 0.429875 0.361908 0.241985 
0.0955153 0.089731 0.089964 0.126951 0.224731 0.43388 0.343957 0.251277 
0.0917818 0.072305 0.0937231 0.154027 0.226655 0.451644 0.34618 0.223635 
0.08958 0.0980546 0.11118 0.157738 0.254781 0.412649 0.361709 0.259383 
